# temperature	SE	SE+SE
0.000000E+00	1.677345E-06	1.491613E-04
2.000000E+00	2.194902E-06	1.489025E-04
4.000000E+00	2.860169E-06	1.485699E-04
6.000000E+00	3.711171E-06	1.481444E-04
8.000000E+00	4.794293E-06	1.476029E-04
1.000000E+01	6.165613E-06	1.469172E-04
1.200000E+01	7.892227E-06	1.460539E-04
1.400000E+01	1.005347E-05	1.449733E-04
1.600000E+01	1.274189E-05	1.436291E-04
1.800000E+01	1.606365E-05	1.419682E-04
2.000000E+01	2.013818E-05	1.399309E-04
2.200000E+01	2.509657E-05	1.374517E-04
2.400000E+01	3.107817E-05	1.344609E-04
2.600000E+01	3.822498E-05	1.308875E-04
2.800000E+01	4.667306E-05	1.266635E-04
3.000000E+01	5.654071E-05	1.217296E-04
3.200000E+01	6.791304E-05	1.160435E-04
3.400000E+01	8.082361E-05	1.095882E-04
3.600000E+01	9.523420E-05	1.023829E-04
3.800000E+01	1.110156E-04	9.449218E-05
4.000000E+01	1.279335E-04	8.603324E-05
4.200000E+01	1.456443E-04	7.717786E-05
4.400000E+01	1.637070E-04	6.814648E-05
4.600000E+01	1.816148E-04	5.919262E-05
4.800000E+01	1.988439E-04	5.057806E-05
5.000000E+01	2.149147E-04	4.254264E-05
5.200000E+01	2.294491E-04	3.527543E-05
5.400000E+01	2.422103E-04	2.889485E-05
5.600000E+01	2.531139E-04	2.344303E-05
5.800000E+01	2.622115E-04	1.889427E-05
6.000000E+01	2.696536E-04	1.517320E-05
6.200000E+01	2.756480E-04	1.217600E-05
6.400000E+01	2.804217E-04	9.789141E-06
6.600000E+01	2.841944E-04	7.902782E-06
6.800000E+01	2.871629E-04	6.418555E-06
7.000000E+01	2.894943E-04	5.252830E-06
7.200000E+01	2.913260E-04	4.336998E-06
7.400000E+01	2.927677E-04	3.616144E-06
7.600000E+01	2.939059E-04	3.047029E-06
7.800000E+01	2.948080E-04	2.595978E-06
8.000000E+01	2.955261E-04	2.236930E-06
8.200000E+01	2.961004E-04	1.949784E-06
8.400000E+01	2.965619E-04	1.719051E-06
8.600000E+01	2.969344E-04	1.532787E-06
8.800000E+01	2.972365E-04	1.381764E-06
9.000000E+01	2.974823E-04	1.258830E-06
9.200000E+01	2.976832E-04	1.158423E-06
9.400000E+01	2.978476E-04	1.076202E-06
9.600000E+01	2.979825E-04	1.008760E-06
9.800000E+01	2.980932E-04	9.534133E-07
