Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
;[%];[Pa];[Hz];[s];[Pa];[Pa];[1];[mrad];[°C];[µNm];[]
1;0.223;1;******;0.1;******;******;******;0.0386;34.9;4.09;
2;0.186;1;******;0.201;******;******;******;0.0322;34.9;4.09;
3;0.198;1;******;0.302;******;******;******;0.0342;34.9;4.09;
4;0.271;1;******;0.403;******;******;******;0.0468;34.9;4.09;
5;0.315;1;******;0.505;******;******;******;0.0545;34.9;4.09;
6;0.331;1;******;0.607;******;******;******;0.0572;34.9;4.09;
7;0.357;1;******;0.71;******;******;******;0.0617;34.9;4.09;
8;0.397;1;******;0.814;******;******;******;0.0686;34.9;4.09;
9;0.432;1;******;0.917;******;******;******;0.0747;34.9;4.09;
10;0.461;1;******;1.02;******;******;******;0.0796;34.9;4.09;
11;0.49;1;******;1.13;******;******;******;0.0847;34.9;4.09;
12;0.523;1;******;1.23;******;******;******;0.0904;34.9;4.09;
13;0.555;1;******;1.34;******;******;******;0.096;34.9;4.09;
14;0.587;1;******;1.44;******;******;******;0.101;34.9;4.09;
15;0.617;1;******;1.55;******;******;******;0.107;34.9;4.09;
16;0.649;1;******;1.66;******;******;******;0.112;34.9;4.09;
17;0.681;1;******;1.77;******;******;******;0.118;34.9;4.09;
18;0.712;1;******;1.87;******;******;******;0.123;34.9;4.09;
19;0.744;1;******;1.98;******;******;******;0.129;34.9;4.09;
20;0.776;1;******;2.09;******;******;******;0.134;34.9;4.09;
21;0.808;1;******;2.2;******;******;******;0.14;34.9;4.09;
22;0.84;1;******;2.31;******;******;******;0.145;34.9;4.09;
23;0.872;1;******;2.42;******;******;******;0.151;34.9;4.09;
24;0.904;1;******;2.53;******;******;******;0.156;34.9;4.09;
25;0.936;1;******;2.64;******;******;******;0.162;34.9;4.09;
26;0.968;1;******;2.76;******;******;******;0.167;34.9;4.09;
27;1;1;******;2.87;******;******;******;0.173;34.9;4.09;
28;1.03;1;******;2.98;******;******;******;0.179;34.9;4.09;
29;1.07;1;******;3.1;******;******;******;0.184;34.9;4.09;
30;1.1;1;******;3.21;******;******;******;0.19;34.9;4.09;
31;1.13;1;******;3.32;******;******;******;0.195;34.9;4.09;
32;1.16;1;******;3.44;******;******;******;0.201;34.9;4.09;
33;1.2;1;******;3.56;******;******;******;0.207;34.9;4.09;
34;1.23;1;******;3.67;******;******;******;0.212;34.9;4.09;
35;1.26;1;******;3.79;******;******;******;0.218;34.9;4.09;
36;1.29;1;******;3.91;******;******;******;0.224;34.9;4.09;
37;1.33;1;******;4.02;******;******;******;0.229;34.9;4.09;
38;1.36;1;******;4.14;******;******;******;0.235;34.9;4.09;
39;1.39;1;******;4.26;******;******;******;0.241;34.9;4.09;
40;1.43;1;******;4.38;******;******;******;0.247;34.9;4.09;
41;1.46;1;******;4.5;******;******;******;0.252;34.9;4.09;
42;1.49;1;******;4.62;******;******;******;0.258;34.9;4.09;
43;1.53;1;******;4.75;******;******;******;0.264;34.9;4.09;
44;1.56;1;******;4.87;******;******;******;0.27;34.9;4.09;
45;1.59;1;******;4.99;******;******;******;0.275;34.9;4.09;
46;1.63;1;******;5.11;******;******;******;0.281;34.9;4.09;
47;1.66;1;******;5.24;******;******;******;0.287;34.9;4.09;
48;1.7;1;******;5.36;******;******;******;0.293;34.9;4.09;
49;1.73;1;******;5.48;******;******;******;0.299;34.9;4.09;
50;1.77;1;******;5.61;******;******;******;0.305;34.9;4.09;
51;1.8;1;******;5.74;******;******;******;0.311;34.9;4.09;
52;1.84;1;******;5.86;******;******;******;0.317;34.9;4.09;
