Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
	[s]	[Hz]	[Pa]	[Pa]	[1]	[°C]	[µNm]	[%]	[Pa]
1	2.5E0	******	******	******	******	10	-4.21E+2	1E0	-1.03E+2
2	5E0	******	******	******	******	10	-4.09E+2	1E0	-1.01E+2
3	7.5E0	******	******	******	******	10	-3.98E+2	1E0	-9.78E+1
4	1E+1	******	******	******	******	10	-3.87E+2	1E0	-9.52E+1
5	1.25E+1	******	******	******	******	10	-3.77E+2	1E0	-9.27E+1
6	1.5E+1	******	******	******	******	10	-3.68E+2	1E0	-9.05E+1
7	1.75E+1	******	******	******	******	10	-3.59E+2	1E0	-8.83E+1
8	2E+1	******	******	******	******	10	-3.51E+2	1E0	-8.63E+1
9	2.25E+1	******	******	******	******	10	-3.43E+2	1E0	-8.44E+1
10	2.5E+1	******	******	******	******	10	-3.36E+2	1E0	-8.25E+1
11	2.75E+1	******	******	******	******	10	-3.29E+2	1E0	-8.08E+1
12	3E+1	******	******	******	******	10	-3.22E+2	1E0	-7.91E+1
13	3.25E+1	******	******	******	******	10	-3.15E+2	1E0	-7.75E+1
14	3.5E+1	******	******	******	******	10	-3.09E+2	1E0	-7.6E+1
15	3.75E+1	******	******	******	******	10	-3.03E+2	1E0	-7.45E+1
16	4E+1	******	******	******	******	10	-2.98E+2	1E0	-7.31E+1
17	4.25E+1	******	******	******	******	10	-2.92E+2	1E0	-7.18E+1
18	4.5E+1	******	******	******	******	10	-2.87E+2	1E0	-7.05E+1
19	4.75E+1	******	******	******	******	10	-2.82E+2	1E0	-6.92E+1
20	5E+1	******	******	******	******	10	-2.77E+2	1E0	-6.8E+1
21	5.25E+1	******	******	******	******	10	-2.72E+2	1E0	-6.68E+1
22	5.5E+1	******	******	******	******	10	-2.67E+2	1E0	-6.56E+1
23	5.75E+1	******	******	******	******	10	-2.63E+2	1E0	-6.45E+1
24	6E+1	******	******	******	******	10	-2.58E+2	1E0	-6.35E+1
25	6.25E+1	******	******	******	******	10	-2.54E+2	1E0	-6.24E+1
26	6.5E+1	******	******	******	******	10	-2.5E+2	1E0	-6.14E+1
27	6.75E+1	******	******	******	******	10	-2.46E+2	1E0	-6.04E+1
28	7E+1	******	******	******	******	10	-2.42E+2	1E0	-5.95E+1
29	7.25E+1	******	******	******	******	10	-2.38E+2	1E0	-5.86E+1
30	7.5E+1	******	******	******	******	10	-2.35E+2	1E0	-5.77E+1
31	7.75E+1	******	******	******	******	10	-2.31E+2	1E0	-5.68E+1
32	8E+1	******	******	******	******	10	-2.28E+2	1E0	-5.6E+1
33	8.25E+1	******	******	******	******	10	-2.24E+2	1E0	-5.51E+1
34	8.5E+1	******	******	******	******	10	-2.21E+2	1E0	-5.43E+1
35	8.75E+1	******	******	******	******	10	-2.18E+2	1E0	-5.36E+1
36	9E+1	******	******	******	******	10	-2.15E+2	1E0	-5.28E+1
37	9.25E+1	******	******	******	******	10	-2.12E+2	1E0	-5.21E+1
38	9.5E+1	******	******	******	******	10	-2.09E+2	1E0	-5.13E+1
39	9.75E+1	******	******	******	******	10	-2.06E+2	1E0	-5.06E+1
40	1E+2	******	******	******	******	10	-2.03E+2	1E0	-4.99E+1
41	1.03E+2	******	******	******	******	10	-2E+2	1E0	-4.92E+1
42	1.05E+2	******	******	******	******	10	-1.98E+2	1E0	-4.85E+1
43	1.08E+2	******	******	******	******	10	-1.95E+2	1E0	-4.79E+1
44	1.1E+2	******	******	******	******	10	-1.92E+2	1E0	-4.73E+1
45	1.13E+2	******	******	******	******	10	-1.9E+2	1E0	-4.66E+1
46	1.15E+2	******	******	******	******	10	-1.87E+2	1E0	-4.6E+1
47	1.18E+2	******	******	******	******	10	-1.85E+2	1E0	-4.54E+1
48	1.2E+2	******	******	******	******	10	-1.82E+2	1E0	-4.48E+1
49	1.23E+2	******	******	******	******	10	-1.8E+2	1E0	-4.42E+1
50	1.25E+2	******	******	******	******	10	-1.78E+2	1E0	-4.37E+1
51	1.28E+2	******	******	******	******	10	-1.76E+2	1E0	-4.31E+1
52	1.3E+2	******	******	******	******	10	-1.73E+2	1E0	-4.26E+1
53	1.33E+2	******	******	******	******	10	-1.71E+2	1E0	-4.21E+1
54	1.35E+2	******	******	******	******	10	-1.69E+2	1E0	-4.16E+1
55	1.38E+2	******	******	******	******	10	-1.67E+2	1E0	-4.11E+1
56	1.4E+2	******	******	******	******	10	-1.65E+2	1E0	-4.06E+1
57	1.43E+2	******	******	******	******	10	-1.63E+2	1E0	-4.01E+1
58	1.45E+2	******	******	******	******	10	-1.61E+2	1E0	-3.96E+1
59	1.48E+2	******	******	******	******	10	-1.59E+2	1E0	-3.91E+1
60	1.5E+2	******	******	******	******	10	-1.57E+2	1E0	-3.87E+1
61	1.53E+2	******	******	******	******	10	-1.56E+2	1E0	-3.82E+1
62	1.55E+2	******	******	******	******	10	-1.54E+2	1E0	-3.78E+1
63	1.58E+2	******	******	******	******	10	-1.52E+2	1E0	-3.73E+1
64	1.6E+2	******	******	******	******	10	-1.5E+2	1E0	-3.69E+1
65	1.63E+2	******	******	******	******	10	-1.48E+2	1E0	-3.64E+1
66	1.65E+2	******	******	******	******	10	-1.47E+2	1E0	-3.6E+1
67	1.68E+2	******	******	******	******	10	-1.45E+2	1E0	-3.56E+1
68	1.7E+2	******	******	******	******	10	-1.43E+2	1E0	-3.52E+1
69	1.73E+2	******	******	******	******	10	-1.42E+2	1E0	-3.49E+1
70	1.75E+2	******	******	******	******	10	-1.4E+2	1E0	-3.45E+1
71	1.78E+2	******	******	******	******	10	-1.39E+2	1E0	-3.41E+1
72	1.8E+2	******	******	******	******	10	-1.37E+2	1E0	-3.37E+1
73	1.83E+2	******	******	******	******	10	-1.36E+2	1E0	-3.33E+1
74	1.85E+2	******	******	******	******	10	-1.34E+2	1E0	-3.29E+1
75	1.88E+2	******	******	******	******	10	-1.33E+2	1E0	-3.26E+1
76	1.9E+2	******	******	******	******	10	-1.31E+2	1E0	-3.23E+1
77	1.93E+2	******	******	******	******	10	-1.3E+2	1E0	-3.2E+1
78	1.95E+2	******	******	******	******	10	-1.29E+2	1E0	-3.16E+1
79	1.98E+2	******	******	******	******	10	-1.27E+2	1E0	-3.13E+1
80	2E+2	******	******	******	******	10	-1.26E+2	1E0	-3.09E+1
81	2.03E+2	******	******	******	******	10	-1.24E+2	1E0	-3.06E+1
82	2.05E+2	******	******	******	******	10	-1.23E+2	1E0	-3.03E+1
83	2.08E+2	******	******	******	******	10	-1.22E+2	1E0	-3E+1
84	2.1E+2	******	******	******	******	10	-1.21E+2	1E0	-2.97E+1
85	2.13E+2	******	******	******	******	10	-1.2E+2	1E0	-2.94E+1
86	2.15E+2	******	******	******	******	10	-1.18E+2	1E0	-2.9E+1
87	2.18E+2	******	******	******	******	10	-1.17E+2	1E0	-2.87E+1
88	2.2E+2	******	******	******	******	10	-1.16E+2	1E0	-2.85E+1
89	2.23E+2	******	******	******	******	10	-1.15E+2	1E0	-2.82E+1
90	2.25E+2	******	******	******	******	10	-1.13E+2	1E0	-2.79E+1
91	2.28E+2	******	******	******	******	10	-1.12E+2	1E0	-2.76E+1
92	2.3E+2	******	******	******	******	10	-1.11E+2	1E0	-2.73E+1
93	2.33E+2	******	******	******	******	10	-1.1E+2	1E0	-2.7E+1
94	2.35E+2	******	******	******	******	10	-1.09E+2	1E0	-2.68E+1
95	2.38E+2	******	******	******	******	10	-1.08E+2	1E0	-2.65E+1
96	2.4E+2	******	******	******	******	10	-1.07E+2	1E0	-2.62E+1
97	2.43E+2	******	******	******	******	10	-1.06E+2	1E0	-2.6E+1
98	2.45E+2	******	******	******	******	10	-1.05E+2	1E0	-2.57E+1
99	2.48E+2	******	******	******	******	10	-1.04E+2	1E0	-2.55E+1
100	2.5E+2	******	******	******	******	10	-1.03E+2	1E0	-2.52E+1
101	2.53E+2	******	******	******	******	10	-1.02E+2	1E0	-2.5E+1
102	2.55E+2	******	******	******	******	10	-1.01E+2	1E0	-2.47E+1
103	2.58E+2	******	******	******	******	10	-9.98E+1	1E0	-2.45E+1
104	2.6E+2	******	******	******	******	10	-9.89E+1	1E0	-2.43E+1
105	2.63E+2	******	******	******	******	10	-9.79E+1	1E0	-2.41E+1
106	2.65E+2	******	******	******	******	10	-9.69E+1	1E0	-2.38E+1
107	2.68E+2	******	******	******	******	10	-9.58E+1	1E0	-2.35E+1
108	2.7E+2	******	******	******	******	10	-9.49E+1	1E0	-2.33E+1
109	2.73E+2	******	******	******	******	10	-9.4E+1	1E0	-2.31E+1
110	2.75E+2	******	******	******	******	10	-9.32E+1	1E0	-2.29E+1
111	2.78E+2	******	******	******	******	10	-9.24E+1	1E0	-2.27E+1
112	2.8E+2	******	******	******	******	10	-9.16E+1	1E0	-2.25E+1
113	2.83E+2	******	******	******	******	10	-9.06E+1	1E0	-2.23E+1
114	2.85E+2	******	******	******	******	10	-8.98E+1	1E0	-2.21E+1
115	2.88E+2	******	******	******	******	10	-8.91E+1	1E0	-2.19E+1
116	2.9E+2	******	******	******	******	10	-8.84E+1	1E0	-2.17E+1
117	2.93E+2	******	******	******	******	10	-8.75E+1	1E0	-2.15E+1
118	2.95E+2	******	******	******	******	10	-8.67E+1	1E0	-2.13E+1
119	2.98E+2	******	******	******	******	10	-8.6E+1	1E0	-2.11E+1
120	3E+2	******	******	******	******	10	-8.53E+1	1E0	-2.1E+1
121	3.03E+2	******	******	******	******	10	-8.45E+1	1E0	-2.08E+1
122	3.05E+2	******	******	******	******	10	-8.38E+1	1E0	-2.06E+1
123	3.08E+2	******	******	******	******	10	-8.3E+1	1E0	-2.04E+1
124	3.1E+2	******	******	******	******	10	-8.23E+1	1E0	-2.02E+1
125	3.13E+2	******	******	******	******	10	-8.16E+1	1E0	-2.01E+1
126	3.15E+2	******	******	******	******	10	-8.09E+1	1E0	-1.99E+1
127	3.18E+2	******	******	******	******	10	-8.02E+1	1E0	-1.97E+1
128	3.2E+2	******	******	******	******	10	-7.96E+1	1E0	-1.95E+1
129	3.23E+2	******	******	******	******	10	-7.89E+1	1E0	-1.94E+1
130	3.25E+2	******	******	******	******	10	-7.81E+1	1E0	-1.92E+1
